dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,implementation,cell_class,exclusion_reason
549,moonshine$dispatch_549_softmax_s8,,,1.049027145,ms,1049027.145,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,41961,pext_int_memo2[curated[pext_nl]],measured,
550,moonshine$dispatch_550_matmul_b_s8,,,1.510960305,ms,1510960.305,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60438,pext_dot8_exact[curated[pext_nl]],measured,
551,moonshine$dispatch_551_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
552,moonshine$dispatch_552_add_s8,,,0.079861725,ms,79861.725,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3194,pext_int_add[curated[pext_nl]],measured,
553,moonshine$dispatch_553_layernorm_s8,,,0.469316325,ms,469316.325,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18773,pext_int_rsqrt[curated[pext_nl]],measured,
554,moonshine$dispatch_554_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
555,moonshine$dispatch_555_silu_s8,,,0.758318700,ms,758318.700,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,30333,pext_int_lut[curated[pext_nl]],measured,
556,moonshine$dispatch_556_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
557,moonshine$dispatch_557_mul_s8,,,0.721299922,ms,721299.922,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,28852,pext_int_mul[curated[pext_nl]],measured,
558,moonshine$dispatch_558_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
559,moonshine$dispatch_559_add_s8,,,0.079170473,ms,79170.473,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3167,pext_int_add[curated[pext_nl]],measured,
560,moonshine$dispatch_560_layernorm_s8,,,0.466566023,ms,466566.023,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18663,pext_int_rsqrt[curated[pext_nl]],measured,
561,moonshine$dispatch_561_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
562,moonshine$dispatch_562_rope_s8,,,0.138838800,ms,138838.800,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5554,pext_int_rot[curated[pext_nl]],measured,
563,moonshine$dispatch_563_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
564,moonshine$dispatch_564_rope_s8,,,0.124028348,ms,124028.348,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,4961,pext_int_rot[curated[pext_nl]],measured,
565,moonshine$dispatch_565_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
566,moonshine$dispatch_566_cat2_c1_s8,,,0.294620640,ms,294620.640,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=2|1;C_total=3,11785,pext_memo_lut[curated[pext_nl]],measured,
567,moonshine$dispatch_567_cat2_c1_s8,,,0.278442390,ms,278442.390,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=2|1;C_total=3,11138,pext_memo_lut[curated[pext_nl]],measured,
568,moonshine$dispatch_568_permute4_s8,,,0.041651640,ms,41651.640,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=3;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,1666,pext_block[curated[pext_nl]],measured,
569,moonshine$dispatch_569_permute4_s8,,,0.035783347,ms,35783.347,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=3;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,1431,pext_block[curated[pext_nl]],measured,
570,moonshine$dispatch_570_matmul_b_s8,,,0.136147327,ms,136147.327,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=3;transpose_b=1,5446,pext_dot8_exact[curated[pext_nl]],measured,
571,moonshine$dispatch_571_softmax_s8,,,0.171210008,ms,171210.008,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=3,6848,pext_int_memo2[curated[pext_nl]],measured,
572,moonshine$dispatch_572_matmul_b_s8,,,0.341817008,ms,341817.008,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=3;N=36;transpose_b=0,13673,pext_dot8_exact[curated[pext_nl]],measured,
573,moonshine$dispatch_573_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
574,moonshine$dispatch_574_add_s8,,,0.083229743,ms,83229.743,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3329,pext_int_add[curated[pext_nl]],measured,
575,moonshine$dispatch_575_layernorm_s8,,,0.470125238,ms,470125.237,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18805,pext_int_rsqrt[curated[pext_nl]],measured,
576,moonshine$dispatch_576_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
577,moonshine$dispatch_577_matmul_b_s8,,,1.640606917,ms,1640606.917,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,65624,pext_dot8_exact[curated[pext_nl]],measured,
578,moonshine$dispatch_578_softmax_s8,,,0.930793553,ms,930793.553,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,37232,pext_int_memo2[curated[pext_nl]],measured,
579,moonshine$dispatch_579_matmul_b_s8,,,1.514019465,ms,1514019.465,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60561,pext_dot8_exact[curated[pext_nl]],measured,
580,moonshine$dispatch_580_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
581,moonshine$dispatch_581_add_s8,,,0.082744395,ms,82744.395,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3310,pext_int_add[curated[pext_nl]],measured,
582,moonshine$dispatch_582_layernorm_s8,,,0.470816490,ms,470816.490,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18833,pext_int_rsqrt[curated[pext_nl]],measured,
583,moonshine$dispatch_583_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
584,moonshine$dispatch_584_silu_s8,,,0.839989448,ms,839989.448,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,33600,pext_int_lut[curated[pext_nl]],measured,
585,moonshine$dispatch_585_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
586,moonshine$dispatch_586_mul_s8,,,0.720299813,ms,720299.813,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,28812,pext_int_mul[curated[pext_nl]],measured,
587,moonshine$dispatch_587_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
588,moonshine$dispatch_588_add_s8,,,0.083362110,ms,83362.110,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3334,pext_int_add[curated[pext_nl]],measured,
589,moonshine$dispatch_589_layernorm_s8,,,0.468419168,ms,468419.168,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18737,pext_int_rsqrt[curated[pext_nl]],measured,
590,moonshine$dispatch_590_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
591,moonshine$dispatch_591_rope_s8,,,0.140574285,ms,140574.285,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5623,pext_int_rot[curated[pext_nl]],measured,
592,moonshine$dispatch_592_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
593,moonshine$dispatch_593_rope_s8,,,0.122719380,ms,122719.380,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,4909,pext_int_rot[curated[pext_nl]],measured,
594,moonshine$dispatch_594_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
595,moonshine$dispatch_595_cat2_c1_s8,,,0.294164708,ms,294164.708,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=2|1;C_total=3,11767,pext_memo_lut[curated[pext_nl]],measured,
596,moonshine$dispatch_596_cat2_c1_s8,,,0.278957153,ms,278957.153,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=2|1;C_total=3,11158,pext_memo_lut[curated[pext_nl]],measured,
597,moonshine$dispatch_597_permute4_s8,,,0.039666128,ms,39666.128,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=3;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,1587,pext_block[curated[pext_nl]],measured,
598,moonshine$dispatch_598_permute4_s8,,,0.035739225,ms,35739.225,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=3;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,1430,pext_block[curated[pext_nl]],measured,
599,moonshine$dispatch_599_matmul_b_s8,,,0.139721250,ms,139721.250,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=3;transpose_b=1,5589,pext_dot8_exact[curated[pext_nl]],measured,
600,moonshine$dispatch_600_softmax_s8,,,0.188432490,ms,188432.490,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=3,7537,pext_int_memo2[curated[pext_nl]],measured,
601,moonshine$dispatch_601_matmul_b_s8,,,0.345170318,ms,345170.318,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=3;N=36;transpose_b=0,13807,pext_dot8_exact[curated[pext_nl]],measured,
602,moonshine$dispatch_602_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
603,moonshine$dispatch_603_add_s8,,,0.088906838,ms,88906.838,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3556,pext_int_add[curated[pext_nl]],measured,
604,moonshine$dispatch_604_layernorm_s8,,,0.475522890,ms,475522.890,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,19021,pext_int_rsqrt[curated[pext_nl]],measured,
605,moonshine$dispatch_605_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
606,moonshine$dispatch_606_matmul_b_s8,,,1.643357220,ms,1643357.220,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,65734,pext_dot8_exact[curated[pext_nl]],measured,
607,moonshine$dispatch_607_softmax_s8,,,0.931249485,ms,931249.485,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,37250,pext_int_memo2[curated[pext_nl]],measured,
608,moonshine$dispatch_608_matmul_b_s8,,,1.517872830,ms,1517872.830,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60715,pext_dot8_exact[curated[pext_nl]],measured,
609,moonshine$dispatch_609_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
610,moonshine$dispatch_610_add_s8,,,0.082288463,ms,82288.463,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3292,pext_int_add[curated[pext_nl]],measured,
611,moonshine$dispatch_611_layernorm_s8,,,0.466801342,ms,466801.342,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18672,pext_int_rsqrt[curated[pext_nl]],measured,
612,moonshine$dispatch_612_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
613,moonshine$dispatch_613_silu_s8,,,0.770820075,ms,770820.075,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,30833,pext_int_lut[curated[pext_nl]],measured,
614,moonshine$dispatch_614_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
615,moonshine$dispatch_615_mul_s8,,,0.721535243,ms,721535.243,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,28861,pext_int_mul[curated[pext_nl]],measured,
616,moonshine$dispatch_616_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
617,moonshine$dispatch_617_add_s8,,,0.078288023,ms,78288.023,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3132,pext_int_add[curated[pext_nl]],measured,
618,moonshine$dispatch_618_layernorm_s8,,,0.472096043,ms,472096.043,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18884,pext_int_rsqrt[curated[pext_nl]],measured,
619,moonshine$dispatch_619_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
620,moonshine$dispatch_620_rope_s8,,,0.141795008,ms,141795.008,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5672,pext_int_rot[curated[pext_nl]],measured,
621,moonshine$dispatch_621_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
622,moonshine$dispatch_622_rope_s8,,,0.126190350,ms,126190.350,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5048,pext_int_rot[curated[pext_nl]],measured,
623,moonshine$dispatch_623_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
624,moonshine$dispatch_624_cat2_c1_s8,,,0.296488493,ms,296488.493,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=2|1;C_total=3,11860,pext_memo_lut[curated[pext_nl]],measured,
625,moonshine$dispatch_625_cat2_c1_s8,,,0.278074702,ms,278074.703,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=2|1;C_total=3,11123,pext_memo_lut[curated[pext_nl]],measured,
626,moonshine$dispatch_626_permute4_s8,,,0.043343003,ms,43343.003,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=3;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,1734,pext_block[curated[pext_nl]],measured,
627,moonshine$dispatch_627_permute4_s8,,,0.037092315,ms,37092.315,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=3;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,1484,pext_block[curated[pext_nl]],measured,
628,moonshine$dispatch_628_matmul_b_s8,,,0.136559138,ms,136559.138,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=3;transpose_b=1,5462,pext_dot8_exact[curated[pext_nl]],measured,
629,moonshine$dispatch_629_softmax_s8,,,0.190109145,ms,190109.145,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=3,7604,pext_int_memo2[curated[pext_nl]],measured,
630,moonshine$dispatch_630_matmul_b_s8,,,0.341346368,ms,341346.368,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=3;N=36;transpose_b=0,13654,pext_dot8_exact[curated[pext_nl]],measured,
631,moonshine$dispatch_631_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
632,moonshine$dispatch_632_add_s8,,,0.086862495,ms,86862.495,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3474,pext_int_add[curated[pext_nl]],measured,
633,moonshine$dispatch_633_layernorm_s8,,,0.472051920,ms,472051.920,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18882,pext_int_rsqrt[curated[pext_nl]],measured,
634,moonshine$dispatch_634_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
635,moonshine$dispatch_635_matmul_b_s8,,,1.646269305,ms,1646269.305,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,65851,pext_dot8_exact[curated[pext_nl]],measured,
636,moonshine$dispatch_636_softmax_s8,,,0.985740773,ms,985740.773,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,39430,pext_int_memo2[curated[pext_nl]],measured,
637,moonshine$dispatch_637_matmul_b_s8,,,1.514151833,ms,1514151.833,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60566,pext_dot8_exact[curated[pext_nl]],measured,
638,moonshine$dispatch_638_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
639,moonshine$dispatch_639_add_s8,,,0.082582613,ms,82582.613,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3303,pext_int_add[curated[pext_nl]],measured,
640,moonshine$dispatch_640_layernorm_s8,,,0.468286800,ms,468286.800,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18731,pext_int_rsqrt[curated[pext_nl]],measured,
641,moonshine$dispatch_641_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
642,moonshine$dispatch_642_silu_s8,,,0.747376320,ms,747376.320,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,29895,pext_int_lut[curated[pext_nl]],measured,
643,moonshine$dispatch_643_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
644,moonshine$dispatch_644_mul_s8,,,0.722226495,ms,722226.495,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,28889,pext_int_mul[curated[pext_nl]],measured,
645,moonshine$dispatch_645_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
646,moonshine$dispatch_646_add_s8,,,0.081214815,ms,81214.815,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3249,pext_int_add[curated[pext_nl]],measured,
647,moonshine$dispatch_647_layernorm_s8,,,0.463403910,ms,463403.910,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18536,pext_int_rsqrt[curated[pext_nl]],measured,
648,moonshine$dispatch_648_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=16384,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
649,moonshine$dispatch_649_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=16384,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
650,moonshine$dispatch_650_cat2_c1_s8,,,0.780365242,ms,780365.242,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=1;W=1;C_inputs=16384|16384;C_total=32768,31215,pext_memo_lut[curated[pext_nl]],measured,
651,moonshine$dispatch_651_layernorm_s8,,,0.468801562,ms,468801.562,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18752,pext_int_rsqrt[curated[pext_nl]],measured,
652,moonshine$dispatch_652_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
653,moonshine$dispatch_653_rope_s8,,,0.189109035,ms,189109.035,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,7564,pext_int_rot[curated[pext_nl]],measured,
654,moonshine$dispatch_654_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
655,moonshine$dispatch_655_rope_s8,,,0.132455745,ms,132455.745,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5298,pext_int_rot[curated[pext_nl]],measured,
656,moonshine$dispatch_656_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
657,moonshine$dispatch_657_cat2_c1_s8,,,0.340905142,ms,340905.142,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=3|1;C_total=4,13636,pext_memo_lut[curated[pext_nl]],measured,
658,moonshine$dispatch_658_cat2_c1_s8,,,0.327800760,ms,327800.760,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=3|1;C_total=4,13112,pext_memo_lut[curated[pext_nl]],measured,
659,moonshine$dispatch_659_permute4_s8,,,0.054976635,ms,54976.635,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=4;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,2199,pext_block[curated[pext_nl]],measured,
